Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Altona,3/25 Rayner St,2,u,620000,SP,hockingstuart,14/05/2016,13.8,3018,2,1,1,168,,,Hobsons Bay,-37.868,144.82,Western Metropolitan,5301
Altona,3/46 Sargood St,2,u,447000,S,Burnham,15/10/2016,13.8,3018,2,1,1,137,77,1990,Hobsons Bay,-37.866,144.83,Western Metropolitan,5301
Altona,1/57 Blyth St,3,u,730000,SP,Barlow,16/04/2016,13.8,3018,3,2,1,70,,,Hobsons Bay,-37.868,144.829,Western Metropolitan,5301
Altona,22 Fenfield St,3,h,678000,S,hockingstuart,16/04/2016,13.8,3018,3,1,1,606,87,1950,Hobsons Bay,-37.861,144.812,Western Metropolitan,5301
Altona,5/8 David St,2,u,580000,PI,Biggin,16/07/2016,13.8,3018,2,2,1,175,76,2013,Hobsons Bay,-37.869,144.827,Western Metropolitan,5301
Altona,1/28 Seves St,3,h,712000,S,hockingstuart,17/09/2016,13.8,3018,3,1,1,363,,,Hobsons Bay,-37.867,144.838,Western Metropolitan,5301
Altona,27 McIntyre Dr,3,h,840000,SP,Greg,18/03/2017,13.8,3018,3,2,1,534,136,1965,Hobsons Bay,-37.86,144.825,Western Metropolitan,5301
Altona,4 Boyd St,3,h,980000,S,Barlow,19/11/2016,13.8,3018,3,1,1,724,,,Hobsons Bay,-37.867,144.817,Western Metropolitan,5301
Altona,12 Spear Ct,3,t,605100,S,hockingstuart,22/05/2016,13.8,3018,3,2,1,265,,,Hobsons Bay,-37.858,144.817,Western Metropolitan,5301
Altona,185 Queen St,3,h,880000,PI,Barlow,22/08/2016,13.8,3018,3,3,1,577,,,Hobsons Bay,-37.87,144.824,Western Metropolitan,5301
Altona,3/20 Mulga St,3,u,577000,S,Williams,23/04/2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.868,144.815,Western Metropolitan,5301
Altona,51 Millers Rd,4,h,1030000,S,Barlow,25/02/2017,13.8,3018,4,1,1,797,,,Hobsons Bay,-37.866,144.839,Western Metropolitan,5301
Altona,2/119 Railway St N,3,u,605000,S,Barlow,25/02/2017,13.8,3018,3,1,1,181,,,Hobsons Bay,-37.866,144.822,Western Metropolitan,5301
Altona,24 McIntyre Dr,3,h,753000,S,Barlow,27/06/2016,13.8,3018,3,2,1,529,,,Hobsons Bay,-37.861,144.825,Western Metropolitan,5301
Altona,104 Maidstone St,2,h,857000,SP,hockingstuart,27/11/2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.865,144.813,Western Metropolitan,5301
Altona,49 Bent St,3,h,1500000,S,Barlow,28/05/2016,13.8,3018,3,1,1,929,,,Hobsons Bay,-37.865,144.832,Western Metropolitan,5301
Altona,5/57 Blyth St,3,u,730000,SP,Barlow,28/05/2016,13.8,3018,3,2,1,70,3,2014,Hobsons Bay,-37.868,144.829,Western Metropolitan,5301
Altona,15 Kookaburra St,3,h,900000,S,Sweeney,28/05/2016,13.8,3018,3,1,1,697,,,Hobsons Bay,-37.871,144.808,Western Metropolitan,5301
Altona,219 Civic Pde,3,h,740000,S,Greg,28/08/2016,13.8,3018,3,1,1,604,,,Hobsons Bay,-37.863,144.82,Western Metropolitan,5301
Altona,3 Curtin Ct,4,h,931000,S,Sweeney,28/08/2016,13.8,3018,4,2,1,532,,1970,Hobsons Bay,-37.864,144.837,Western Metropolitan,5301
Altona,2/60 David St,2,h,535600,SP,Compton,30/07/2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.865,144.827,Western Metropolitan,5301
Altona North,45 Hearn St,5,h,1085000,S,FN,3/9/2016,11.1,3025,5,3,1,592,251,1965,Hobsons Bay,-37.839,144.857,Western Metropolitan,5132
Altona North,4 Knapp St,3,h,781000,S,Jas,3/9/2016,11.1,3025,3,1,1,533,117,1970,Hobsons Bay,-37.829,144.835,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,750000,SP,Jas,4/3/2017,11.1,3025,3,1,1,554,,,Hobsons Bay,-37.845,144.85,Western Metropolitan,5132
Altona North,3/66 Marion St,2,t,421000,S,hockingstuart,4/3/2017,11.1,3025,2,1,1,77,77,2009,Hobsons Bay,-37.835,144.853,Western Metropolitan,5132
Altona North,153 Mills St,3,h,1405000,S,Sweeney,4/3/2017,11.1,3025,3,1,1,655,,,Hobsons Bay,-37.834,144.856,Western Metropolitan,5132
Altona North,33 Carthy St,3,h,683000,S,FN,4/6/2016,11.1,3025,3,1,1,534,167,1967,Hobsons Bay,-37.828,144.836,Western Metropolitan,5132
Altona North,16 Harris St,3,h,623000,S,Sweeney,4/6/2016,11.1,3025,3,1,1,540,,,Hobsons Bay,-37.827,144.837,Western Metropolitan,5132
Altona North,1/5 Little St,3,h,720000,VB,Greg,6/8/2016,11.1,3025,3,2,1,0,130,2012,Hobsons Bay,-37.838,144.858,Western Metropolitan,5132
Altona North,1/95 Mills St,3,h,588000,S,Williams,7/5/2016,11.1,3025,3,1,1,328,118,1970,Hobsons Bay,-37.838,144.856,Western Metropolitan,5132
Altona North,5 Binns St,3,h,710000,PI,Village,7/11/2016,11.1,3025,3,1,1,540,116,1960,Hobsons Bay,-37.829,144.838,Western Metropolitan,5132
Altona North,25 Allan St,4,h,875000,SP,Jas,8/10/2016,11.1,3025,3,1,1,559,169,1965,Hobsons Bay,-37.845,144.853,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,700000,VB,Jas,10/12/2016,11.1,3025,3,1,1,554,,,Hobsons Bay,-37.845,144.85,Western Metropolitan,5132
Altona North,1/256 Mason St,2,t,640000,S,Williams,11/3/2017,11.1,3025,2,1,1,252,,1965,Hobsons Bay,-37.84,144.86,Western Metropolitan,5132
Altona North,21 Allan St,4,h,650000,SP,Williams,12/6/2016,11.1,3025,4,1,1,558,,,Hobsons Bay,-37.845,144.853,Western Metropolitan,5132
Altona North,2/36 May St,3,h,675000,S,hockingstuart,14/05/2016,11.1,3025,3,2,1,171,109,2012,Hobsons Bay,-37.834,144.855,Western Metropolitan,5132
Altona North,11 Beevers St,3,h,708000,S,Greg,15/10/2016,11.1,3025,3,1,1,585,97,1960,Hobsons Bay,-37.826,144.852,Western Metropolitan,5132
Altona North,10 Murphy St,4,h,965000,SP,Gunn&Co,15/10/2016,11.1,3025,4,1,1,851,,,Hobsons Bay,-37.835,144.844,Western Metropolitan,5132
Altona North,16 Beevers St,3,h,680000,S,Sweeney,19/11/2016,11.1,3025,3,1,1,551,,,Hobsons Bay,-37.825,144.851,Western Metropolitan,5132
Altona North,21 Neal Ct,3,h,770000,SP,hockingstuart,19/11/2016,11.1,3025,3,1,1,602,603,,Hobsons Bay,-37.833,144.845,Western Metropolitan,5132
Altona North,31 Duosa Rd,3,h,923000,S,Greg,22/05/2016,11.1,3025,3,1,1,740,,,Hobsons Bay,-37.827,144.846,Western Metropolitan,5132
Altona North,252 Millers Rd,4,h,693000,SP,Raine&Horne,22/05/2016,11.1,3025,4,2,1,315,170,2008,Hobsons Bay,-37.839,144.847,Western Metropolitan,5132
Altona North,1/156 Chambers Rd,3,h,620000,SP,Hunter,22/08/2016,11.1,3025,5,2,1,276,100,2010,Hobsons Bay,-37.826,144.844,Western Metropolitan,5132
Altona North,2 Gadsden St,3,h,728500,S,Jas,22/08/2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.828,144.839,Western Metropolitan,5132
Altona North,24 Hansen St,3,h,931000,S,hockingstuart,22/08/2016,11.1,3025,3,2,1,590,160,1950,Hobsons Bay,-37.838,144.865,Western Metropolitan,5132
Altona North,4 Prismall St,3,h,988000,S,Sweeney,22/08/2016,11.1,3025,3,1,1,715,,2008,Hobsons Bay,-37.842,144.863,Western Metropolitan,5132
Altona North,122 McIntosh Rd,3,h,590000,S,Village,23/04/2016,11.1,3025,3,1,1,561,,,Hobsons Bay,-37.844,144.849,Western Metropolitan,5132
Altona North,35 May St,2,h,610000,S,RT,24/09/2016,11.1,3025,2,1,1,691,,,Hobsons Bay,-37.834,144.855,Western Metropolitan,5132
Altona North,6 Hill St,3,h,815000,S,hockingstuart,25/02/2017,11.1,3025,3,2,1,555,130,1960,Hobsons Bay,-37.832,144.839,Western Metropolitan,5132
Altona North,84 May St,4,h,970000,S,Greg,25/02/2017,11.1,3025,4,1,1,708,,,Hobsons Bay,-37.833,144.849,Western Metropolitan,5132
Altona North,155 Chambers Rd,4,h,760000,S,Hunter,27/06/2016,11.1,3025,4,1,1,668,,,Hobsons Bay,-37.826,144.844,Western Metropolitan,5132
Altona North,268d Mason St,4,t,847500,S,RT,27/06/2016,11.1,3025,4,3,1,252,,,Hobsons Bay,-37.839,144.857,Western Metropolitan,5132
Altona North,5 Cresser St,4,h,1200000,SP,RT,27/11/2016,11.1,3025,4,1,1,633,158,1960,Hobsons Bay,-37.838,144.854,Western Metropolitan,5132
Altona North,107 McIntosh Rd,3,h,700000,SP,Hunter,27/11/2016,11.1,3025,3,1,1,557,,,Hobsons Bay,-37.844,144.851,Western Metropolitan,5132
Altona North,10 Knapp St,3,h,625000,PI,Hunter,28/05/2016,11.1,3025,3,1,1,536,,,Hobsons Bay,-37.829,144.835,Western Metropolitan,5132
Altona North,4/221 Blackshaws Rd,2,u,292000,S,Jas,28/08/2016,11.1,3025,2,1,1,153,70,1970,Hobsons Bay,-37.833,144.865,Western Metropolitan,5132
Armadale,8/19 Mercer Rd,2,u,599000,S,Jellis,3/9/2016,6.3,3143,2,1,1,0,76,1964,Stonnington,-37.854,145.026,Southern Metropolitan,4836
Armadale,1/42 Adelaide St,2,u,550000,VB,Noel,3/12/2016,6.3,3143,2,1,1,861,,,Stonnington,-37.854,145.028,Southern Metropolitan,4836
Armadale,14/71 Denbigh Rd,3,u,995000,S,Marshall,3/12/2016,6.3,3143,3,2,1,0,100,1998,Stonnington,-37.855,145.016,Southern Metropolitan,4836
Armadale,4/769 High St,3,t,1205000,S,Jellis,3/12/2016,6.3,3143,3,2,1,101,105,2000,Stonnington,-37.854,145.014,Southern Metropolitan,4836
Armadale,7 Llaneast St,3,h,1939000,S,Jellis,3/12/2016,6.3,3143,3,2,1,296,150,1889,Stonnington,-37.861,145.027,Southern Metropolitan,4836
Armadale,9/55 Northcote Rd,1,u,421500,S,Biggin,3/12/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.853,145.017,Southern Metropolitan,4836
Armadale,28 Cambridge St,3,h,1870000,S,Hodges,4/3/2017,6.3,3143,3,1,1,217,116,1888,Stonnington,-37.859,145.018,Southern Metropolitan,4836
Armadale,3/16 Fulton St,2,u,678000,S,hockingstuart,4/3/2017,6.3,3143,2,1,1,0,,,Stonnington,-37.854,145.013,Southern Metropolitan,4836
Armadale,3/20 Mercer Rd,3,t,1918000,SP,Jellis,4/3/2017,6.3,3143,3,2,1,0,165,1995,Stonnington,-37.854,145.027,Southern Metropolitan,4836
Armadale,1/77 Wattletree Rd,2,u,660000,SP,hockingstuart,4/3/2017,6.3,3143,2,1,1,0,,,Stonnington,-37.862,145.026,Southern Metropolitan,4836
Armadale,12 Willis St,3,h,2050000,S,Marshall,4/3/2017,6.3,3143,3,2,1,205,116,1910,Stonnington,-37.857,145.028,Southern Metropolitan,4836
Armadale,8/71 Denbigh Rd,2,u,700000,VB,Jellis,4/6/2016,6.3,3143,2,1,1,0,,,Stonnington,-37.855,145.016,Southern Metropolitan,4836
Armadale,11/17 Myamyn St,2,u,3625000,S,Jellis,4/6/2016,6.3,3143,3,2,1,0,,2006,Stonnington,-37.856,145.029,Southern Metropolitan,4836
Armadale,526 Orrong Rd,4,h,3000000,VB,Jellis,4/6/2016,6.3,3143,4,2,1,1581,,1934,Stonnington,-37.858,145.011,Southern Metropolitan,4836
Armadale,553 Dandenong Rd,5,h,1525000,PI,Jellis,7/5/2016,6.3,3143,8,2,1,693,,,Stonnington,-37.864,145.023,Southern Metropolitan,4836
Armadale,9/19 Mercer Rd,3,u,735000,PI,Marshall,7/5/2016,6.3,3143,3,2,1,2113,14,1970,Stonnington,-37.854,145.026,Southern Metropolitan,4836
Armadale,6/26 Mercer Rd,2,u,825000,S,Jellis,7/5/2016,6.3,3143,2,1,1,0,,,Stonnington,-37.853,145.027,Southern Metropolitan,4836
Armadale,538a Orrong Rd,3,t,1586000,S,RT,7/5/2016,6.3,3143,2,2,1,246,,,Stonnington,-37.857,145.012,Southern Metropolitan,4836
Armadale,18/41 Kooyong Rd,2,u,645000,S,Marshall,8/10/2016,6.3,3143,3,1,1,0,,1960,Stonnington,-37.86,145.02,Southern Metropolitan,4836
Armadale,10 William St,1,h,1435000,SP,Jellis,8/10/2016,6.3,3143,2,2,1,144,107,1900,Stonnington,-37.856,145.023,Southern Metropolitan,4836
Armadale,15/405 Dandenong Rd,1,u,280000,PI,hockingstuart,10/9/2016,6.3,3143,1,1,1,0,38,1975,Stonnington,-37.862,145.019,Southern Metropolitan,4836
Armadale,1/2 Armadale St,1,u,400000,PI,hockingstuart,10/12/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.861,145.019,Southern Metropolitan,4836
Armadale,4/20 Mercer Rd,2,h,1780000,S,Marshall,10/12/2016,6.3,3143,2,2,1,0,,,Stonnington,-37.854,145.027,Southern Metropolitan,4836
Armadale,8/58 Sutherland Rd,2,u,592500,S,hockingstuart,10/12/2016,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.857,145.017,Southern Metropolitan,4836
Armadale,40 New St,2,h,1210000,S,Marshall,12/11/2016,6.3,3143,2,1,1,249,96,1910,Stonnington,-37.854,145.016,Southern Metropolitan,4836
Armadale,35 Northcote Rd,4,h,2801000,S,Marshall,12/11/2016,6.3,3143,4,2,1,624,222,1900,Stonnington,-37.854,145.017,Southern Metropolitan,4836
Armadale,7/53 Wattletree Rd,1,u,390000,S,Jellis,14/05/2016,6.3,3143,1,1,1,881,,,Stonnington,-37.861,145.022,Southern Metropolitan,4836
Armadale,791 High St,3,h,1800000,PI,RT,15/10/2016,6.3,3143,3,2,1,405,121,1910,Stonnington,-37.855,145.015,Southern Metropolitan,4836
Armadale,25 Llaneast St,4,h,2200000,PI,Jellis,15/10/2016,6.3,3143,4,1,1,495,163,1900,Stonnington,-37.861,145.026,Southern Metropolitan,4836
Armadale,8/569 Orrong Rd,1,u,324000,S,Jellis,16/04/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.854,145.011,Southern Metropolitan,4836
Armadale,367 Dandenong Rd,6,h,5525000,S,Marshall,17/09/2016,6.3,3143,5,3,1,1491,516,1935,Stonnington,-37.86,145.013,Southern Metropolitan,4836
Armadale,34a Rose St,2,h,1125000,S,RT,17/09/2016,6.3,3143,3,1,1,169,,,Stonnington,-37.851,145.016,Southern Metropolitan,4836
Armadale,42 Rose St,3,h,2250000,S,Marshall,17/09/2016,6.3,3143,3,3,1,301,,,Stonnington,-37.851,145.017,Southern Metropolitan,4836
Armadale,12 Auburn Gr,3,h,2360000,S,hockingstuart,18/03/2017,6.3,3143,3,2,1,336,,,Stonnington,-37.856,145.015,Southern Metropolitan,4836
Armadale,31 Hume St,2,h,1900000,VB,Jellis,18/03/2017,6.3,3143,2,2,1,207,,,Stonnington,-37.857,145.022,Southern Metropolitan,4836
Armadale,10/581 Orrong Rd,1,u,440000,SP,Jellis,18/03/2017,6.3,3143,1,1,1,0,53,1970,Stonnington,-37.853,145.012,Southern Metropolitan,4836
Armadale,7/579 Dandenong Rd,2,u,490000,PI,Ray,18/06/2016,6.3,3143,2,1,1,0,,1966,Stonnington,-37.865,145.025,Southern Metropolitan,4836
Armadale,19 Glassford St,3,h,2365000,S,Marshall,18/06/2016,6.3,3143,3,2,1,316,,,Stonnington,-37.852,145.019,Southern Metropolitan,4836
Armadale,14 New St,3,h,1300000,VB,Jellis,18/06/2016,6.3,3143,2,1,1,212,106,1900,Stonnington,-37.854,145.015,Southern Metropolitan,4836
Armadale,7/501 Orrong Rd,3,u,732000,S,Gary,18/06/2016,6.3,3143,3,2,1,0,,,Stonnington,-37.86,145.01,Southern Metropolitan,4836
Armadale,6/51 Armadale St,2,u,704000,SP,Greg,19/11/2016,6.3,3143,2,1,1,0,74,1969,Stonnington,-37.857,145.019,Southern Metropolitan,4836
Armadale,12/41 Kooyong Rd,2,u,620000,VB,Marshall,19/11/2016,6.3,3143,3,1,1,0,98,1970,Stonnington,-37.86,145.02,Southern Metropolitan,4836
Armadale,63 Denbigh Rd,3,h,1900000,S,Marshall,22/05/2016,6.3,3143,3,1,1,328,108,1900,Stonnington,-37.856,145.016,Southern Metropolitan,4836
Armadale,13/56 Sutherland Rd,1,u,315000,SP,Fletchers,22/08/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.858,145.017,Southern Metropolitan,4836
Armadale,7/22 Derby St,1,u,450000,PI,hockingstuart,24/09/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.851,145.02,Southern Metropolitan,4836
Armadale,10/51 Armadale St,2,u,710000,S,Jellis,25/02/2017,6.3,3143,2,1,1,2471,80,1970,Stonnington,-37.857,145.019,Southern Metropolitan,4836
Armadale,2/377 Dandenong Rd,2,u,872000,S,Jellis,25/02/2017,6.3,3143,2,1,1,1194,,1953,Stonnington,-37.86,145.015,Southern Metropolitan,4836
Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,25/02/2017,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.859,145.016,Southern Metropolitan,4836
Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,25/02/2017,6.3,3143,3,1,1,186,80,1920,Stonnington,-37.855,145.017,Southern Metropolitan,4836
Armadale,61 Union St,4,h,3660000,S,Jellis,25/02/2017,6.3,3143,4,3,1,421,,,Stonnington,-37.859,145.028,Southern Metropolitan,4836
Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,27/06/2016,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.862,145.018,Southern Metropolitan,4836
Armadale,44 Denbigh Rd,4,h,3625000,S,Jellis,27/11/2016,6.3,3143,4,1,1,709,251,1900,Stonnington,-37.857,145.016,Southern Metropolitan,4836
Armadale,44 Hampden Rd,4,h,4200000,VB,Kay,27/11/2016,6.3,3143,4,3,1,563,333,2000,Stonnington,-37.858,145.014,Southern Metropolitan,4836
Armadale,3/769 High St,3,t,1101000,S,Jellis,27/11/2016,6.3,3143,3,1,1,103,3,2000,Stonnington,-37.854,145.014,Southern Metropolitan,4836
Armadale,4 Mercer Rd,3,h,3512500,S,Marshall,27/11/2016,6.3,3143,3,2,1,617,285,1998,Stonnington,-37.856,145.026,Southern Metropolitan,4836
Armadale,17 Kooyong Rd,4,h,2000000,PI,Marshall,28/05/2016,6.3,3143,4,3,1,544,,,Stonnington,-37.861,145.02,Southern Metropolitan,4836
Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,28/05/2016,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853,145.026,Southern Metropolitan,4836
Armadale,16 Llaneast St,5,h,2810000,S,Marshall,28/08/2016,6.3,3143,5,2,1,617,,,Stonnington,-37.861,145.027,Southern Metropolitan,4836
Armadale,2/532 Orrong Rd,2,u,565000,S,Ray,28/08/2016,6.3,3143,3,1,1,0,,,Stonnington,-37.857,145.011,Southern Metropolitan,4836
Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,28/08/2016,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.855,145.011,Southern Metropolitan,4836
Armadale,3/50 Denbigh Rd,2,u,546000,SP,hockingstuart,30/07/2016,6.3,3143,2,0,1,0,,,Stonnington,-37.857,145.016,Southern Metropolitan,4836
Armadale,7/844 Malvern Rd,2,u,471500,S,Ray,30/07/2016,6.3,3143,2,1,1,0,,1980,Stonnington,-37.85,145.019,Southern Metropolitan,4836
Ascot Vale,2/43 Roxburgh St,2,u,455000,S,Nelson,3/9/2016,5.9,3032,3,1,1,0,,,Moonee Valley,-37.776,144.917,Western Metropolitan,6567
Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,3/12/2016,5.9,3032,3,1,1,298,108,1920,Moonee Valley,-37.778,144.92,Western Metropolitan,6567
Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,3/12/2016,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.776,144.92,Western Metropolitan,6567
Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,4/3/2017,5.9,3032,3,2,1,277,174,1910,Moonee Valley,-37.778,144.922,Western Metropolitan,6567
Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,4/3/2017,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.774,144.902,Western Metropolitan,6567
Ascot Vale,44 The Parade,4,h,1850000,S,Brad,4/3/2017,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.773,144.918,Western Metropolitan,6567
Ascot Vale,97 Walter St,3,h,1284000,S,Woodards,4/3/2017,5.9,3032,3,1,1,623,,1938,Moonee Valley,-37.776,144.909,Western Metropolitan,6567
Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,4/6/2016,5.9,3032,3,2,1,285,128,1900,Moonee Valley,-37.775,144.909,Western Metropolitan,6567
Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,4/6/2016,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.778,144.914,Western Metropolitan,6567
Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,Brad,4/6/2016,5.9,3032,6,3,1,1014,435,1887,Moonee Valley,-37.772,144.918,Western Metropolitan,6567
Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,4/6/2016,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.775,144.909,Western Metropolitan,6567
Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,6/8/2016,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.775,144.929,Western Metropolitan,6567
Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,6/8/2016,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.776,144.921,Western Metropolitan,6567
Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,7/5/2016,5.9,3032,3,1,1,350,125,1904,Moonee Valley,-37.776,144.91,Western Metropolitan,6567
Ascot Vale,47 Hurtle St,2,h,940000,S,Nelson,7/5/2016,5.9,3032,2,1,1,330,,,Moonee Valley,-37.773,144.905,Western Metropolitan,6567
Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,7/5/2016,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.781,144.929,Western Metropolitan,6567
Ascot Vale,4 The Parade,2,h,950000,SP,Raine,7/5/2016,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.773,144.921,Western Metropolitan,6567
Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,7/11/2016,5.9,3032,2,1,1,228,90,1995,Moonee Valley,-37.772,144.907,Western Metropolitan,6567
Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,8/10/2016,5.9,3032,4,1,1,594,148,1960,Moonee Valley,-37.782,144.906,Western Metropolitan,6567
Ascot Vale,2/78 Ormond Rd,2,h,636500,S,Jellis,8/10/2016,5.9,3032,2,1,1,0,,,Moonee Valley,-37.774,144.935,Western Metropolitan,6567
Ascot Vale,83 Roseberry St,3,h,910000,S,Raine,8/10/2016,5.9,3032,3,1,1,317,,,Moonee Valley,-37.775,144.911,Western Metropolitan,6567
Ascot Vale,51 Francis St,2,h,770000,PI,Nelson,10/9/2016,5.9,3032,2,1,1,226,87,1900,Moonee Valley,-37.777,144.919,Western Metropolitan,6567
Ascot Vale,33 Dalgety Dr,3,h,960000,S,Walshe,10/12/2016,5.9,3032,3,2,1,229,,2011,Moonee Valley,-37.778,144.907,Western Metropolitan,6567
Ascot Vale,12 Mirams St,4,h,890000,SP,Raine,10/12/2016,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.777,144.914,Western Metropolitan,6567
Ascot Vale,2 The Parade,2,h,965000,S,Nelson,10/12/2016,5.9,3032,2,1,1,170,,,Moonee Valley,-37.773,144.921,Western Metropolitan,6567
Ascot Vale,78 The Parade,3,h,1440000,S,Nelson,11/2/2017,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.773,144.915,Western Metropolitan,6567
Ascot Vale,11 Ascot St,2,h,955000,S,Woodards,11/3/2017,5.9,3032,2,1,1,255,,,Moonee Valley,-37.783,144.921,Western Metropolitan,6567
Ascot Vale,24/54 Epsom Rd,2,u,450000,VB,Nelson,12/11/2016,5.9,3032,2,1,1,0,,2010,Moonee Valley,-37.773,144.907,Western Metropolitan,6567
Ascot Vale,2 Farncomb St,3,h,801000,S,Jellis,12/11/2016,5.9,3032,3,1,1,431,,1950,Moonee Valley,-37.781,144.921,Western Metropolitan,6567
Ascot Vale,26 Newsom St,3,h,1000000,PI,Brad,12/11/2016,5.9,3032,3,2,1,440,120,1955,Moonee Valley,-37.775,144.903,Western Metropolitan,6567
Ascot Vale,8 Pentland St,3,h,1435000,S,Nelson,12/11/2016,5.9,3032,3,2,1,532,147,1950,Moonee Valley,-37.774,144.904,Western Metropolitan,6567
Ascot Vale,8/129 The Parade,1,u,390000,S,Alexkarbon,12/11/2016,5.9,3032,1,1,1,0,58,1972,Moonee Valley,-37.772,144.909,Western Metropolitan,6567
Ascot Vale,52 Monash St,3,h,1425000,PI,Jellis,13/08/2016,5.9,3032,3,2,1,495,139,1920,Moonee Valley,-37.782,144.906,Western Metropolitan,6567
Ascot Vale,58 Fenton St,4,h,1340000,S,Nelson,14/05/2016,5.9,3032,3,2,1,683,232,1978,Moonee Valley,-37.775,144.932,Western Metropolitan,6567
Ascot Vale,70 Munro St,3,h,955000,S,Brad,14/05/2016,5.9,3032,3,1,1,263,117,1910,Moonee Valley,-37.775,144.912,Western Metropolitan,6567
Ascot Vale,125 Epsom Rd,4,h,1100000,VB,Nelson,15/10/2016,5.9,3032,4,2,1,559,195,1920,Moonee Valley,-37.779,144.914,Western Metropolitan,6567
Ascot Vale,33 Hockey La,3,h,1255000,S,Nelson,15/10/2016,5.9,3032,3,2,1,308,,,Moonee Valley,-37.776,144.934,Western Metropolitan,6567
Ascot Vale,3/28 Ormond Rd,2,u,432000,S,Biggin,15/10/2016,5.9,3032,2,1,1,0,62,1978,Moonee Valley,-37.773,144.93,Western Metropolitan,6567
Ascot Vale,7 Angler Pde,4,h,1640000,S,Raine,16/04/2016,5.9,3032,4,3,1,562,204,1890,Moonee Valley,-37.782,144.903,Western Metropolitan,6567
Ascot Vale,26 Ayr St,6,h,1430000,S,Nelson,16/04/2016,5.9,3032,4,2,1,461,286,1900,Moonee Valley,-37.78,144.93,Western Metropolitan,6567
Ascot Vale,2/127 Epsom Rd,2,u,610000,SP,Brad,16/04/2016,5.9,3032,2,1,1,301,104,1995,Moonee Valley,-37.779,144.914,Western Metropolitan,6567
Ascot Vale,57 The Parade,3,h,940000,S,Nelson,16/04/2016,5.9,3032,3,3,1,491,127,1950,Moonee Valley,-37.773,144.914,Western Metropolitan,6567
Ascot Vale,62 Mirams St,3,h,890000,SP,Brad,16/07/2016,5.9,3032,3,1,1,242,110,1920,Moonee Valley,-37.777,144.911,Western Metropolitan,6567
Ascot Vale,67 Hurtle St,3,h,1180000,SP,Brad,17/09/2016,5.9,3032,3,2,1,617,149,1930,Moonee Valley,-37.774,144.906,Western Metropolitan,6567
Ascot Vale,95 Walter St,4,h,1480000,S,Raine,17/09/2016,5.9,3032,4,2,1,597,180,1939,Moonee Valley,-37.776,144.909,Western Metropolitan,6567
